"specificEpithet","decimalLatitude","decimalLongitude"
"vosnesenskii",39.4417,-123.80596
"vosnesenskii",46.36125,-123.81525
"vosnesenskii",39.2268,-123.7689
"vosnesenskii",39.27073,-123.78834
"vosnesenskii",39.5134,-123.7736
"vosnesenskii",39.67425,-123.77695
"vosnesenskii",39.9805,-123.7943
"vosnesenskii",40.04307,-123.78931
"vosnesenskii",40.12286,-123.77264
"vosnesenskii",41.92989,-123.75601
"vosnesenskii",39.86541,-123.71601
"vosnesenskii",41.18664,-123.70467
"vosnesenskii",41.97543,-123.72958
"vosnesenskii",42.00011,-123.7184
"vosnesenskii",44.54578,-123.72642
"vosnesenskii",38.94003,-123.69245
"vosnesenskii",41.0504,-123.67422
"vosnesenskii",42.09005,-123.65078
"vosnesenskii",39.735,-123.61314
"vosnesenskii",39.8351,-123.632
"vosnesenskii",40.22306,-123.64222
"vosnesenskii",42.32328,-123.61608
"vosnesenskii",45.71276,-123.60662
"vosnesenskii",40.17621,-123.55494
"vosnesenskii",42.26207,-123.58508
"vosnesenskii",42.65653,-123.59751
"vosnesenskii",44.38167,-123.59528
"vosnesenskii",44.42428,-123.56569
"vosnesenskii",44.5044,-123.552
"vosnesenskii",44.63789,-123.57871
"vosnesenskii",45.86588,-123.55372
"vosnesenskii",40.76716,-123.544
"vosnesenskii",41.9803,-123.53245
"vosnesenskii",44.46,-123.523
"vosnesenskii",48.10832,-123.5372
"vosnesenskii",39.68821,-123.48279
"vosnesenskii",39.73503,-123.49516
"vosnesenskii",42.1409,-123.4576
"vosnesenskii",42.34495,-123.45723
"vosnesenskii",39.41655,-123.41778
"vosnesenskii",40.8693,-123.44421
"vosnesenskii",41.28033,-123.4464
"vosnesenskii",42.11246,-123.41963
"vosnesenskii",42.5173,-123.4197
"vosnesenskii",45.61957,-123.422
"vosnesenskii",48.09788,-123.41248
"vosnesenskii",48.11885,-123.42958
"vosnesenskii",39.4096,-123.35556
"vosnesenskii",39.47639,-123.37972
"vosnesenskii",40.37315,-123.38228
"vosnesenskii",41.37571,-123.3602
"vosnesenskii",41.64791,-123.37053
"vosnesenskii",42.098,-123.3753
"vosnesenskii",42.1455,-123.3637
"vosnesenskii",48.10478,-123.38074
"vosnesenskii",40.3732,-123.3253
"vosnesenskii",40.55406,-123.33542
"vosnesenskii",40.78402,-123.34337
"vosnesenskii",41.05596,-123.33282
"vosnesenskii",41.3818,-123.34117
"vosnesenskii",42.1403,-123.3277
"vosnesenskii",42.1813,-123.3382
"vosnesenskii",42.439,-123.3284
"vosnesenskii",43.21667,-123.34056
"vosnesenskii",43.65873,-123.31869
"vosnesenskii",44.43917,-123.32722
"vosnesenskii",45.86167,-123.32833
"vosnesenskii",47.387,-123.3113
"vosnesenskii",39.6807,-123.2956
"vosnesenskii",39.75541,-123.25879
"vosnesenskii",42.0897,-123.2513
"vosnesenskii",42.1079,-123.2531
"vosnesenskii",43.02011,-123.29312
"vosnesenskii",43.06663,-123.2809
"vosnesenskii",43.42206,-123.29841
"vosnesenskii",43.598611,-123.282222
"vosnesenskii",44.56472,-123.26083
"vosnesenskii",44.63698,-123.26204
"vosnesenskii",39.0863,-123.219
"vosnesenskii",39.15017,-123.20778
"vosnesenskii",39.2335,-123.2039
"vosnesenskii",40.46525,-123.2044
"vosnesenskii",40.65875,-123.21919
"vosnesenskii",42.0737,-123.2104
"vosnesenskii",44.513,-123.234
"vosnesenskii",44.63487,-123.24051
"vosnesenskii",39.8272,-123.1899
"vosnesenskii",40.51025,-123.15102
"vosnesenskii",40.92541,-123.15392
"vosnesenskii",41.54985,-123.17837
"vosnesenskii",45.21011,-123.19871
"vosnesenskii",48.13381,-123.19755
"vosnesenskii",38.4213,-123.11305
"vosnesenskii",39.38273,-123.10928
"vosnesenskii",39.82582,-123.14251
"vosnesenskii",39.8574,-123.1029
"vosnesenskii",40.7735,-123.1283
"vosnesenskii",40.81017,-123.12021
"vosnesenskii",40.88958,-123.14253
"vosnesenskii",41.14097,-123.14004
"vosnesenskii",41.16119,-123.11296
"vosnesenskii",41.29735,-123.13032
"vosnesenskii",41.5347,-123.1292
"vosnesenskii",41.9295,-123.1458
"vosnesenskii",41.9873,-123.1191
"vosnesenskii",42.02651,-123.14671
"vosnesenskii",42.05458,-123.14415
"vosnesenskii",42.19953,-123.14671
"vosnesenskii",42.22941,-123.14648
"vosnesenskii",45.5217,-123.1246
"vosnesenskii",46.96064,-123.10229
"vosnesenskii",47.2138,-123.11341
"vosnesenskii",48.50639,-123.14064
"vosnesenskii",38.31102,-123.06611
"vosnesenskii",38.40519,-123.09889
"vosnesenskii",38.98867,-123.0725
"vosnesenskii",39.00184,-123.08472
"vosnesenskii",39.64015,-123.07722
"vosnesenskii",39.82561,-123.08479
"vosnesenskii",39.88776,-123.08676
"vosnesenskii",39.93323,-123.05043
"vosnesenskii",41.20573,-123.06333
"vosnesenskii",41.3273,-123.0633
"vosnesenskii",41.7829,-123.06031
"vosnesenskii",42.08547,-123.0985
"vosnesenskii",42.1042,-123.09554
"vosnesenskii",42.43178,-123.0506
"vosnesenskii",44.10813,-123.06381
"vosnesenskii",45.48733,-123.05121
"vosnesenskii",45.52132,-123.05167
"vosnesenskii",45.69594,-123.08594
"vosnesenskii",45.95455,-123.06816
"vosnesenskii",47.4775,-123.08805
"vosnesenskii",48.47751,-123.06435
"vosnesenskii",38.33325,-123.04805
"vosnesenskii",38.39028,-123.0369
"vosnesenskii",38.83518,-123.0175
"vosnesenskii",39.72928,-123.03075
"vosnesenskii",39.90682,-123.01445
"vosnesenskii",40.50433,-123.04961
"vosnesenskii",40.58591,-123.026
"vosnesenskii",41.01638,-123.030927
"vosnesenskii",42.46845,-123.01004
"vosnesenskii",44.94,-123.03
"vosnesenskii",45.62483,-123.03899
"vosnesenskii",48.4616,-123.0003
"vosnesenskii",37.99025,-122.9654
"vosnesenskii",38.08325,-122.97333
"vosnesenskii",38.10814,-122.96297
"vosnesenskii",38.25075,-122.96527
"vosnesenskii",38.995,-122.967
"vosnesenskii",39.40722,-122.9575
"vosnesenskii",39.69876,-122.99056
"vosnesenskii",39.81556,-122.96081
"vosnesenskii",39.89648,-122.99924
"vosnesenskii",39.90939,-122.98969
"vosnesenskii",40.71931,-122.98169
"vosnesenskii",40.76057,-122.98719
"vosnesenskii",41.36125,-122.96836
"vosnesenskii",42.31345,-122.96698
"vosnesenskii",45.52289,-122.98982
"vosnesenskii",46.6622,-122.9628
"vosnesenskii",47.4333,-122.9666
"vosnesenskii",38.086311,-122.942824
"vosnesenskii",38.1435,-122.91783
"vosnesenskii",38.2463,-122.90555
"vosnesenskii",38.70768,-122.90249
"vosnesenskii",39.04295,-122.91582
"vosnesenskii",39.10299,-122.92343
"vosnesenskii",39.29444,-122.91017
"vosnesenskii",39.64346,-122.94108
"vosnesenskii",40.04765,-122.914
"vosnesenskii",40.73111,-122.9408
"vosnesenskii",41.0683,-122.9378
"vosnesenskii",41.99384,-122.94229
"vosnesenskii",42.39512,-122.92587
"vosnesenskii",42.89024,-122.91841
"vosnesenskii",47.05933,-122.92552
"vosnesenskii",47.47731,-122.92681
"vosnesenskii",38.0995,-122.8781
"vosnesenskii",38.10103,-122.85693
"vosnesenskii",38.61047,-122.86916
"vosnesenskii",39.72667,-122.87111
"vosnesenskii",40.81425,-122.89392
"vosnesenskii",41.4568,-122.89475
"vosnesenskii",42.3333,-122.8666
"vosnesenskii",42.50132,-122.87551
"vosnesenskii",46.8376,-122.8876
"vosnesenskii",47.236,-122.8908
"vosnesenskii",38.08627,-122.83952
"vosnesenskii",38.97806,-122.83833
"vosnesenskii",39.594932,-122.813386
"vosnesenskii",39.726824,-122.842781
"vosnesenskii",40.84851,-122.80437
"vosnesenskii",41.30972,-122.80028
"vosnesenskii",41.60763,-122.8403
"vosnesenskii",42.07996,-122.81815
"vosnesenskii",42.2755,-122.818
"vosnesenskii",46.00861,-122.8433
"vosnesenskii",46.8555,-122.8471
"vosnesenskii",47.63913,-122.83121
"vosnesenskii",38.04076,-122.78804
"vosnesenskii",38.0834,-122.7633
"vosnesenskii",38.6157,-122.7836
"vosnesenskii",39.09017,-122.79638
"vosnesenskii",39.37489,-122.76898
"vosnesenskii",40.02964,-122.77686
"vosnesenskii",41.10292,-122.77808
"vosnesenskii",41.2499,-122.7768
"vosnesenskii",41.30546,-122.78467
"vosnesenskii",41.86172,-122.78192
"vosnesenskii",42.08143,-122.75889
"vosnesenskii",47.01833,-122.77167
"vosnesenskii",38.01131,-122.7022
"vosnesenskii",38.0666,-122.7344
"vosnesenskii",38.44056,-122.7133
"vosnesenskii",38.8074,-122.74054
"vosnesenskii",38.86323,-122.71943
"vosnesenskii",39.37277,-122.70751
"vosnesenskii",39.49182,-122.73416
"vosnesenskii",40.6368,-122.7279
"vosnesenskii",41.0909,-122.7089
"vosnesenskii",41.11264,-122.70724
"vosnesenskii",41.20978,-122.7044
"vosnesenskii",41.29979,-122.74858
"vosnesenskii",41.99446,-122.74699
"vosnesenskii",42.08349,-122.73063
"vosnesenskii",42.19472,-122.70833
"vosnesenskii",42.5423,-122.7054
"vosnesenskii",45.46956,-122.70731
"vosnesenskii",45.509,-122.7357
"vosnesenskii",37.90937,-122.68637
"vosnesenskii",37.987202,-122.652167
"vosnesenskii",38.01325,-122.66387
"vosnesenskii",38.775,-122.6919
"vosnesenskii",39.6735,-122.6964
"vosnesenskii",40.9869,-122.6941
"vosnesenskii",41.07542,-122.69918
"vosnesenskii",41.27598,-122.69335
"vosnesenskii",41.73641,-122.68942
"vosnesenskii",41.94718,-122.68472
"vosnesenskii",42.18521,-122.69807
"vosnesenskii",42.5749,-122.6854
"vosnesenskii",45.26289,-122.69259
"vosnesenskii",45.35747,-122.687989
"vosnesenskii",45.52361,-122.675
"vosnesenskii",37.90048,-122.64442
"vosnesenskii",37.95648,-122.62864
"vosnesenskii",38.0127,-122.64526
"vosnesenskii",38.2324,-122.63665
"vosnesenskii",38.66927,-122.63347
"vosnesenskii",38.70995,-122.61409
"vosnesenskii",38.7524,-122.61498
"vosnesenskii",38.91045,-122.61026
"vosnesenskii",39.3075,-122.64543
"vosnesenskii",40.6508,-122.6129
"vosnesenskii",40.7007,-122.6383
"vosnesenskii",41.77303,-122.63613
"vosnesenskii",41.85131,-122.6214
"vosnesenskii",41.96343,-122.611
"vosnesenskii",42.075,-122.60583
"vosnesenskii",42.27179,-122.6074
"vosnesenskii",42.31292,-122.60091
"vosnesenskii",42.6709,-122.6299
"vosnesenskii",45.35734,-122.60675
"vosnesenskii",45.44623,-122.63926
"vosnesenskii",47.5784,-122.62205
"vosnesenskii",47.86937,-122.63451
"vosnesenskii",48.5126,-122.61267
"vosnesenskii",37.89603,-122.58025
"vosnesenskii",37.94742,-122.59609
"vosnesenskii",37.97472,-122.56056
"vosnesenskii",38.10741,-122.5697
"vosnesenskii",38.41376,-122.58307
"vosnesenskii",38.539353,-122.585816
"vosnesenskii",38.57889,-122.57861
"vosnesenskii",38.68606,-122.59481
"vosnesenskii",38.92267,-122.56671
"vosnesenskii",40.98168,-122.57844
"vosnesenskii",41.83069,-122.59419
"vosnesenskii",42.27174,-122.58358
"vosnesenskii",44.63058,-122.58428
"vosnesenskii",45.53317,-122.5987
"vosnesenskii",45.95594,-122.56037
"vosnesenskii",46.52201,-122.55806
"vosnesenskii",47.06171,-122.58344
"vosnesenskii",47.1024,-122.5873
"vosnesenskii",37.54216,-122.51608
"vosnesenskii",37.59632,-122.51275
"vosnesenskii",37.75211,-122.5082
"vosnesenskii",37.82916,-122.5125
"vosnesenskii",37.88473,-122.53481
"vosnesenskii",37.90603,-122.54497
"vosnesenskii",38.18741,-122.5208
"vosnesenskii",38.33128,-122.51131
"vosnesenskii",38.36417,-122.52306
"vosnesenskii",38.41573,-122.53397
"vosnesenskii",38.981,-122.50331
"vosnesenskii",41.2167,-122.5167
"vosnesenskii",41.52,-122.51
"vosnesenskii",41.5927,-122.541
"vosnesenskii",42.30231,-122.54183
"vosnesenskii",44.45206,-122.54702
"vosnesenskii",45.78094,-122.53343
"vosnesenskii",47.23954,-122.51594
"vosnesenskii",37.60854,-122.49525
"vosnesenskii",37.69831,-122.47142
"vosnesenskii",37.70576,-122.46191
"vosnesenskii",37.7692,-122.4803
"vosnesenskii",37.82048,-122.49997
"vosnesenskii",37.85918,-122.48525
"vosnesenskii",38.00075,-122.46164
"vosnesenskii",38.40387,-122.47197
"vosnesenskii",38.48182,-122.46525
"vosnesenskii",38.6362,-122.4536
"vosnesenskii",38.65351,-122.48275
"vosnesenskii",39.21386,-122.4895
"vosnesenskii",40.60984,-122.49249
"vosnesenskii",41.1798,-122.47262
"vosnesenskii",42.11654,-122.48304
"vosnesenskii",42.73825,-122.4958
"vosnesenskii",46.61954,-122.45545
"vosnesenskii",37.26383,-122.42969
"vosnesenskii",37.32299,-122.4033
"vosnesenskii",37.4635,-122.4286
"vosnesenskii",37.63056,-122.41
"vosnesenskii",37.69591,-122.43617
"vosnesenskii",37.74187,-122.44469
"vosnesenskii",37.78,-122.42
"vosnesenskii",37.94659,-122.42191
"vosnesenskii",38.37935,-122.44775
"vosnesenskii",38.48891,-122.40779
"vosnesenskii",38.54296,-122.42508
"vosnesenskii",38.58808,-122.44327
"vosnesenskii",38.61528,-122.42667
"vosnesenskii",38.69701,-122.44239
"vosnesenskii",40.71283,-122.43668
"vosnesenskii",42.11891,-122.44386
"vosnesenskii",42.22157,-122.41272
"vosnesenskii",42.273,-122.4301
"vosnesenskii",42.456,-122.4121
"vosnesenskii",45.17206,-122.43786
"vosnesenskii",45.38917,-122.40583
"vosnesenskii",45.49817,-122.43147
"vosnesenskii",45.83972,-122.44528
"vosnesenskii",47.25287,-122.44429
"vosnesenskii",37.25494,-122.38136
"vosnesenskii",37.44994,-122.35108
"vosnesenskii",37.5741,-122.3794
"vosnesenskii",37.61522,-122.38997
"vosnesenskii",37.89631,-122.35524
"vosnesenskii",37.90964,-122.39052
"vosnesenskii",38.48032,-122.37312
"vosnesenskii",38.57723,-122.39342
"vosnesenskii",38.65351,-122.35803
"vosnesenskii",40.58667,-122.39056
"vosnesenskii",40.72504,-122.39065
"vosnesenskii",41.2274,-122.3836
"vosnesenskii",41.36337,-122.38748
"vosnesenskii",41.42264,-122.38612
"vosnesenskii",41.551635,-122.361311
"vosnesenskii",41.61336,-122.38774
"vosnesenskii",42.31794,-122.36596
"vosnesenskii",42.40556,-122.39472
"vosnesenskii",47.655,-122.38104
"vosnesenskii",47.70954,-122.37179
"vosnesenskii",37.56299,-122.32552
"vosnesenskii",37.89492,-122.30469
"vosnesenskii",37.91575,-122.31163
"vosnesenskii",38.61046,-122.31442
"vosnesenskii",38.65204,-122.30729
"vosnesenskii",38.8876,-122.31117
"vosnesenskii",39.14376,-122.33522
"vosnesenskii",40.45791,-122.30154
"vosnesenskii",40.53665,-122.31628
"vosnesenskii",40.81585,-122.32515
"vosnesenskii",41.13203,-122.3219
"vosnesenskii",41.31,-122.3094
"vosnesenskii",41.3514,-122.3018
"vosnesenskii",41.50679,-122.32081
"vosnesenskii",42.29074,-122.31712
"vosnesenskii",42.445,-122.31417
"vosnesenskii",42.49391,-122.34433
"vosnesenskii",42.90313,-122.30127
"vosnesenskii",44.39734,-122.34841
"vosnesenskii",47.40607,-122.32692
"vosnesenskii",47.60621,-122.332071
"vosnesenskii",47.6562,-122.30651
"vosnesenskii",47.70578,-122.30775
"vosnesenskii",37.09522,-122.2783
"vosnesenskii",37.31917,-122.27306
"vosnesenskii",37.45534,-122.28557
"vosnesenskii",37.52021,-122.2758
"vosnesenskii",37.80444,-122.26972
"vosnesenskii",37.88687,-122.29774
"vosnesenskii",37.906,-122.272
"vosnesenskii",37.99214,-122.26469
"vosnesenskii",38.47977,-122.27906
"vosnesenskii",38.5448,-122.29
"vosnesenskii",40.51372,-122.26248
"vosnesenskii",40.57296,-122.26224
"vosnesenskii",41.20833,-122.2708
"vosnesenskii",41.32861,-122.26733
"vosnesenskii",41.35652,-122.27286
"vosnesenskii",41.41196,-122.28512
"vosnesenskii",42.3216,-122.27983
"vosnesenskii",44.69649,-122.28609
"vosnesenskii",47.69509,-122.27151
"vosnesenskii",37.40806,-122.22583
"vosnesenskii",37.73104,-122.22691
"vosnesenskii",37.7652,-122.24163
"vosnesenskii",37.82442,-122.23051
"vosnesenskii",37.87,-122.2488
"vosnesenskii",38.06794,-122.20542
"vosnesenskii",38.45986,-122.21524
"vosnesenskii",38.5049,-122.2369
"vosnesenskii",38.57768,-122.20719
"vosnesenskii",38.74243,-122.20332
"vosnesenskii",38.88833,-122.23639
"vosnesenskii",38.90764,-122.20973
"vosnesenskii",39.53386,-122.21087
"vosnesenskii",40.182686,-122.240293
"vosnesenskii",41.32847,-122.21209
"vosnesenskii",41.36485,-122.20295
"vosnesenskii",41.41939,-122.2089
"vosnesenskii",42.38925,-122.21477
"vosnesenskii",43.67347,-122.23874
"vosnesenskii",45.1952,-122.2443
"vosnesenskii",46.06412,-122.21559
"vosnesenskii",47.41221,-122.24943
"vosnesenskii",47.70315,-122.20706
"vosnesenskii",47.7532,-122.24631
"vosnesenskii",37.14744,-122.19496
"vosnesenskii",37.4274,-122.1698
"vosnesenskii",37.4566,-122.17468
"vosnesenskii",37.72583,-122.15684
"vosnesenskii",37.79575,-122.16199
"vosnesenskii",37.8085,-122.1582
"vosnesenskii",37.87714,-122.17968
"vosnesenskii",37.92298,-122.17163
"vosnesenskii",38.04944,-122.1575
"vosnesenskii",38.83333,-122.17444
"vosnesenskii",39.61,-122.19
"vosnesenskii",41.34986,-122.19296
"vosnesenskii",41.40932,-122.195
"vosnesenskii",42.87249,-122.1784
"vosnesenskii",43.3194,-122.18837
"vosnesenskii",44.1753,-122.163
"vosnesenskii",47.76814,-122.16346
"vosnesenskii",37.1279,-122.1222
"vosnesenskii",37.3988,-122.1347
"vosnesenskii",37.44188,-122.14301
"vosnesenskii",37.88575,-122.11802
"vosnesenskii",37.90853,-122.10079
"vosnesenskii",37.99196,-122.13058
"vosnesenskii",38.0001,-122.11501
"vosnesenskii",38.41167,-122.1045
"vosnesenskii",38.52657,-122.11256
"vosnesenskii",41.25571,-122.13944
"vosnesenskii",41.3276,-122.1437
"vosnesenskii",42.93333,-122.11667
"vosnesenskii",43.064,-122.12059
"vosnesenskii",43.13683,-122.14285
"vosnesenskii",46.27316,-122.13509
"vosnesenskii",46.53815,-122.10821
"vosnesenskii",47.83313,-122.12537
"vosnesenskii",36.97392,-122.06548
"vosnesenskii",37.07307,-122.06594
"vosnesenskii",37.27806,-122.07111
"vosnesenskii",37.4002,-122.07313
"vosnesenskii",37.59261,-122.09749
"vosnesenskii",37.66882,-122.08079
"vosnesenskii",37.71086,-122.07395
"vosnesenskii",37.90631,-122.06496
"vosnesenskii",38.4093,-122.0792
"vosnesenskii",38.50773,-122.09708
"vosnesenskii",39.96887,-122.08507
"vosnesenskii",41.68084,-122.06686
"vosnesenskii",42.0811,-122.0772
"vosnesenskii",42.31311,-122.08271
"vosnesenskii",44.40595,-122.06728
"vosnesenskii",36.97417,-122.0297
"vosnesenskii",37.02701,-122.02971
"vosnesenskii",37.06006,-122.0484
"vosnesenskii",37.18512,-122.00949
"vosnesenskii",37.26383,-122.02301
"vosnesenskii",37.4735,-122.0406
"vosnesenskii",37.60893,-122.04735
"vosnesenskii",37.69576,-122.02579
"vosnesenskii",37.9781,-122.03
"vosnesenskii",38.41167,-122.04917
"vosnesenskii",40.76654,-122.03444
"vosnesenskii",41.254,-122.04204
"vosnesenskii",41.63599,-122.00663
"vosnesenskii",41.69931,-122.04139
"vosnesenskii",42.3968,-122.0333
"vosnesenskii",45.36788,-122.00958
"vosnesenskii",36.98804,-121.95663
"vosnesenskii",37.06316,-121.99393
"vosnesenskii",37.18522,-121.98718
"vosnesenskii",37.22661,-121.97468
"vosnesenskii",37.58366,-121.98712
"vosnesenskii",37.835,-121.9569
"vosnesenskii",37.85426,-121.99922
"vosnesenskii",38.525,-121.96972
"vosnesenskii",42.3216,-121.9801
"vosnesenskii",42.39676,-121.95254
"vosnesenskii",42.41791,-121.95306
"vosnesenskii",42.7197,-121.99836
"vosnesenskii",43.5087,-121.9682
"vosnesenskii",48.5272,-121.97182
"vosnesenskii",36.42722,-121.90825
"vosnesenskii",36.49675,-121.93115
"vosnesenskii",36.5361,-121.9281
"vosnesenskii",36.555,-121.923
"vosnesenskii",36.62079,-121.93634
"vosnesenskii",37.53704,-121.91886
"vosnesenskii",37.84917,-121.93262
"vosnesenskii",37.88159,-121.91354
"vosnesenskii",37.94111,-121.9347
"vosnesenskii",41.25498,-121.94051
"vosnesenskii",41.58649,-121.90984
"vosnesenskii",41.99641,-121.91806
"vosnesenskii",47.64787,-121.914
"vosnesenskii",36.59862,-121.89071
"vosnesenskii",36.60028,-121.8936
"vosnesenskii",36.92411,-121.85662
"vosnesenskii",36.97404,-121.88576
"vosnesenskii",37.01188,-121.88511
"vosnesenskii",37.2075,-121.87972
"vosnesenskii",37.33939,-121.89494
"vosnesenskii",37.59444,-121.8875
"vosnesenskii",37.9572,-121.8617
"vosnesenskii",40.49237,-121.88915
"vosnesenskii",44.0015,-121.87114
"vosnesenskii",44.409,-121.8745
"vosnesenskii",45.6699,-121.8809
"vosnesenskii",36.27024,-121.80745
"vosnesenskii",36.63742,-121.81014
"vosnesenskii",36.93469,-121.8181
"vosnesenskii",37.11078,-121.84467
"vosnesenskii",37.3789,-121.8106
"vosnesenskii",37.4824,-121.8331
"vosnesenskii",37.995,-121.8267
"vosnesenskii",38.00492,-121.80578
"vosnesenskii",38.28546,-121.81662
"vosnesenskii",39.20572,-121.82024
"vosnesenskii",40.85904,-121.84693
"vosnesenskii",40.92288,-121.81518
"vosnesenskii",41.2459,-121.8083
"vosnesenskii",42.8727,-121.8171
"vosnesenskii",43.9815,-121.8058
"vosnesenskii",36.8044,-121.78689
"vosnesenskii",37.08417,-121.79362
"vosnesenskii",37.3996,-121.7997
"vosnesenskii",37.42322,-121.77264
"vosnesenskii",37.68187,-121.768
"vosnesenskii",37.9936,-121.7831
"vosnesenskii",38.53986,-121.75211
"vosnesenskii",41.25747,-121.76374
"vosnesenskii",41.45793,-121.78555
"vosnesenskii",42.1597686272147,-121.790826456631
"vosnesenskii",42.22,-121.78
"vosnesenskii",43.9145,-121.7669
"vosnesenskii",44.6491,-121.7745
"vosnesenskii",45.69103,-121.76563
"vosnesenskii",36.47968,-121.73244
"vosnesenskii",36.78634,-121.748
"vosnesenskii",36.82967,-121.73494
"vosnesenskii",37.20583,-121.73009
"vosnesenskii",37.84583,-121.71833
"vosnesenskii",37.8814,-121.7239
"vosnesenskii",37.9347,-121.7092
"vosnesenskii",37.9858,-121.7233
"vosnesenskii",38.5446,-121.7387
"vosnesenskii",40.86627,-121.70896
"vosnesenskii",42.73699,-121.73577
"vosnesenskii",43.9154,-121.7477
"vosnesenskii",44.4265,-121.7248
"vosnesenskii",45.27059,-121.736
"vosnesenskii",45.37965,-121.7168
"vosnesenskii",36.22412,-121.66605
"vosnesenskii",36.38579,-121.66827
"vosnesenskii",36.77579,-121.66966
"vosnesenskii",37.8978,-121.6953
"vosnesenskii",37.9444,-121.6658
"vosnesenskii",40.5198,-121.6778
"vosnesenskii",40.88238,-121.66082
"vosnesenskii",43.98051,-121.68573
"vosnesenskii",44.02983,-121.68531
"vosnesenskii",44.24362,-121.69646
"vosnesenskii",44.25608,-121.69052
"vosnesenskii",45.32592,-121.65996
"vosnesenskii",45.37351,-121.69592
"vosnesenskii",45.40484,-121.65368
"vosnesenskii",45.72557,-121.65974
"vosnesenskii",36.88251,-121.64185
"vosnesenskii",37.34166,-121.64514
"vosnesenskii",37.97722,-121.61778
"vosnesenskii",40.34099,-121.60025
"vosnesenskii",40.76558,-121.60227
"vosnesenskii",40.91392,-121.61955
"vosnesenskii",41.06182,-121.63387
"vosnesenskii",41.41113,-121.61625
"vosnesenskii",44.17187,-121.62817
"vosnesenskii",45.32514,-121.63603
"vosnesenskii",36.05916,-121.58696
"vosnesenskii",36.32162,-121.58021
"vosnesenskii",36.37194,-121.55972
"vosnesenskii",37.68094,-121.58507
"vosnesenskii",37.71465,-121.558
"vosnesenskii",39.6534,-121.5828
"vosnesenskii",40.34765,-121.59498
"vosnesenskii",40.53531,-121.56235
"vosnesenskii",40.78238,-121.57109
"vosnesenskii",40.87766,-121.56048
"vosnesenskii",40.9393,-121.5636
"vosnesenskii",40.9896,-121.57859
"vosnesenskii",41.133322,-121.564709
"vosnesenskii",42.2341,-121.5821
"vosnesenskii",43.98956,-121.56697
"vosnesenskii",45.4179,-121.5713
"vosnesenskii",45.5379,-121.56841
"vosnesenskii",36.01632,-121.53388
"vosnesenskii",36.2341,-121.5488
"vosnesenskii",36.91944,-121.5469
"vosnesenskii",37.39146,-121.52639
"vosnesenskii",40.04,-121.51
"vosnesenskii",40.47092,-121.50833
"vosnesenskii",40.53821,-121.52303
"vosnesenskii",40.78402,-121.5029
"vosnesenskii",40.83043,-121.51359
"vosnesenskii",40.9893,-121.5134
"vosnesenskii",41.48261,-121.52035
"vosnesenskii",41.57748,-121.5284
"vosnesenskii",41.75321,-121.50665
"vosnesenskii",42.23514,-121.52111
"vosnesenskii",44.29094,-121.54921
"vosnesenskii",44.66956,-121.54589
"vosnesenskii",45.70556,-121.52028
"vosnesenskii",35.8965,-121.45969
"vosnesenskii",35.93246,-121.46882
"vosnesenskii",36.0519,-121.49632
"vosnesenskii",36.23888,-121.47825
"vosnesenskii",37.34354,-121.45299
"vosnesenskii",37.35042,-121.45454
"vosnesenskii",37.65631,-121.48716
