"specificEpithet","decimalLatitude","decimalLongitude"
"nevadensis",39.78477,-114.72219
"nevadensis",42.13604,-114.70399
"nevadensis",39.01078,-114.3025
"nevadensis",48.7931,-114.2944
"nevadensis",46.24686,-114.16037
"nevadensis",44.118,-113.8881
"nevadensis",42.08741,-113.70084
"nevadensis",42.2413,-113.719
"nevadensis",43.4749,-113.582
"nevadensis",43.41667,-113.51667
"nevadensis",44.9761,-113.513
"nevadensis",41.8991,-113.4006
"nevadensis",41.90004,-113.40052
"nevadensis",44.9742,-113.445
"nevadensis",47.1903,-113.0558
"nevadensis",42.32463,-113.04665
"nevadensis",40.78556,-112.93972
"nevadensis",37.6522,-112.82464
"nevadensis",42.2183,-112.7118
"nevadensis",38.27694,-112.64028
"nevadensis",38.602,-112.582
"nevadensis",34.5525,-112.521
"nevadensis",42.07491,-112.54247
"nevadensis",40.3369,-112.4606
"nevadensis",40.3631,-112.4497
"nevadensis",39.41905,-112.3509
"nevadensis",34.1383,-112.342
"nevadensis",35.24946,-112.191
"nevadensis",39.92787,-112.16056
"nevadensis",41.74,-112.16
"nevadensis",34.7489,-112.113
"nevadensis",36.73289,-112.13085
"nevadensis",40.7092,-112.1008
"nevadensis",45.193566,-112.10639
"nevadensis",36.2106,-112.061
"nevadensis",37.83214,-111.99099
"nevadensis",41.22,-111.97
"nevadensis",41.6528,-111.9878
"nevadensis",40.3916,-111.8508
"nevadensis",35.4263,-111.8199
"nevadensis",41.66328,-111.8336
"nevadensis",41.73,-111.83
"nevadensis",41.75778,-111.81168
"nevadensis",41.96361,-111.8053
"nevadensis",41.79,-111.76
"nevadensis",44.0259,-111.7945
"nevadensis",35.00053,-111.73755
"nevadensis",35.3285,-111.738
"nevadensis",35.3861,-111.7365
"nevadensis",40.4436,-111.7087
"nevadensis",35.3387,-111.6511
"nevadensis",35.4163,-111.6714
"nevadensis",35.581,-111.656
"nevadensis",40.23,-111.66
"nevadensis",41.6296,-111.6884
"nevadensis",43.9663,-111.68218
"nevadensis",41.775,-111.6189
"nevadensis",41.8935,-111.6444
"nevadensis",40.6065,-111.555
"nevadensis",40.792,-111.5758
"nevadensis",41.8336,-111.5914
"nevadensis",45.15639,-111.55278
"nevadensis",41.4666,-111.5174
"nevadensis",41.9662,-111.5408
"nevadensis",48.93168,-111.5336
"nevadensis",39.8031,-111.4881
"nevadensis",44.30858,-111.45519
"nevadensis",35.102,-111.392
"nevadensis",39.31167,-111.33611
"nevadensis",41.8261,-111.3132
"nevadensis",42.3258,-111.2969
"nevadensis",40.2239,-111.1653
"nevadensis",39.8938,-111.0527
"nevadensis",39.9267,-111.0772
"nevadensis",41.603,-111.079
"nevadensis",45.6778,-111.047
"nevadensis",41.2682,-110.9632
"nevadensis",38.0699,-110.8411
"nevadensis",40.40417,-110.7644
"nevadensis",41.865,-110.7653
"nevadensis",32.43,-110.705
"nevadensis",39.211883,-110.738255
"nevadensis",45.0312,-110.7201
"nevadensis",38.5876,-110.583
"nevadensis",43.613006,-110.578166
"nevadensis",45.31757,-110.56695
"nevadensis",41.7925,-110.5369
"nevadensis",43.8003,-110.5464
"nevadensis",44.7628,-110.4726
"nevadensis",44.8255,-110.4462
"nevadensis",44.8661,-110.4108
"nevadensis",44.9217,-110.4124
"nevadensis",38.77495,-110.32667
"nevadensis",34.1616,-110.2877
"nevadensis",48.92861,-110.20604
"nevadensis",41.05444,-110.1533
"nevadensis",45.6639,-110.112
"nevadensis",40.2994,-109.9881
"nevadensis",45.1975,-109.64222
"nevadensis",44.99,-109.56667
"nevadensis",43.0039,-109.4944
"nevadensis",46.859836,-109.4275
"nevadensis",48.6599,-109.2512
"nevadensis",31.8919,-109.2347
"nevadensis",38.407,-109.007
"nevadensis",38.5114,-108.9316
"nevadensis",41.947,-108.9436
"nevadensis",33.6925,-108.8611
"nevadensis",39.576554,-108.806333
"nevadensis",42.74415,-108.81688
"nevadensis",41.663,-108.7743
"nevadensis",44.75389,-108.75667
"nevadensis",45.80217,-108.70292
"nevadensis",38.6002,-108.6676
"nevadensis",39.60153,-108.67422
"nevadensis",38.796,-108.644
"nevadensis",40.25274,-108.64038
"nevadensis",45.42967,-108.53319
"nevadensis",46.184684,-108.54111
"nevadensis",45.429356,-108.243632
"nevadensis",39.170362,-108.150296
"nevadensis",39.067,-108.106
"nevadensis",37.2865,-108.0389
"nevadensis",44.80227,-107.90035
"nevadensis",37.2753,-107.88
"nevadensis",40.52663,-107.88202
"nevadensis",37.7703,-107.807
"nevadensis",37.80917,-107.65944
"nevadensis",38.5244,-107.6501
"nevadensis",44.7603,-107.5948
"nevadensis",43.0002,-107.5009
"nevadensis",37.024,-107.488
"nevadensis",38.32304,-107.4761
"nevadensis",44.7763,-107.4396
"nevadensis",37.231389,-107.350556
"nevadensis",38.929993,-107.299617
"nevadensis",34.11667,-107.2433
"nevadensis",39.242442,-107.211163
"nevadensis",34.0242,-107.1303
"nevadensis",38.990545,-107.060879
"nevadensis",39.033602,-107.05339
"nevadensis",37.26944,-107.0092
"nevadensis",39.010269,-107.042545
"nevadensis",40.4916,-107.017
"nevadensis",38.517494,-106.968937
"nevadensis",38.710247,-106.98782
"nevadensis",38.869713,-106.98782
"nevadensis",38.90862,-106.96947
"nevadensis",38.959158,-106.989765
"nevadensis",37.84917,-106.9258
"nevadensis",38.54388,-106.91782
"nevadensis",38.973,-106.9437
"nevadensis",40.35333,-106.9181
"nevadensis",40.6326,-106.9203
"nevadensis",38.803604,-106.880039
"nevadensis",38.66472,-106.84615
"nevadensis",40.499471,-106.831715
"nevadensis",40.706,-106.824
"nevadensis",37.205,-106.729
"nevadensis",40.784,-106.704
"nevadensis",35.76861,-106.69167
"nevadensis",31.295833,-106.466667
"nevadensis",35.277819,-106.454191
"nevadensis",35.8874,-106.4969
"nevadensis",35.962,-106.4897
"nevadensis",35.198099,-106.433635
"nevadensis",43.44306,-106.43889
"nevadensis",40.859697,-106.313084
"nevadensis",41.3575,-106.3041
"nevadensis",34.75167,-106.2872
"nevadensis",37.24,-106.273
"nevadensis",38.189949,-106.224697
"nevadensis",38.27528,-106.19889
"nevadensis",38.8047,-106.1367
"nevadensis",41.2983,-106.1411
"nevadensis",38.513,-106.077
"nevadensis",41.74139,-105.9742
"nevadensis",39.34,-105.854
"nevadensis",40.453589,-105.806561
"nevadensis",32.8288,-105.7651
"nevadensis",32.878,-105.7836
"nevadensis",33.455635,-105.790089
"nevadensis",32.95722,-105.7419
"nevadensis",33.3425,-105.749
"nevadensis",40.3333,-105.7083
"nevadensis",33.3414,-105.666
"nevadensis",33.39861,-105.6803
"nevadensis",40.015,-105.68306
"nevadensis",37.769059,-105.630426
"nevadensis",40.0597,-105.6166
"nevadensis",40.36812,-105.61791
"nevadensis",36.69997,-105.55514
"nevadensis",38.9979,-105.551
"nevadensis",39.905,-105.58861
"nevadensis",39.98,-105.578
"nevadensis",40.05298,-105.5896
"nevadensis",40.35667,-105.59472
"nevadensis",40.56111,-105.5972
"nevadensis",40.91,-105.594
"nevadensis",41.0409,-105.5635
"nevadensis",41.1732,-105.5823
"nevadensis",41.31139,-105.5906
"nevadensis",39.03806,-105.525
"nevadensis",39.80144,-105.50567
"nevadensis",39.9233,-105.5028
"nevadensis",39.9666,-105.5166
"nevadensis",40.031978,-105.535425
"nevadensis",40.082,-105.54
"nevadensis",39.839,-105.477
"nevadensis",39.9319,-105.4717
"nevadensis",40.00705,-105.45735
"nevadensis",40.39179,-105.48759
"nevadensis",41.2604,-105.4602
"nevadensis",37.4289,-105.434
"nevadensis",37.736,-105.403
"nevadensis",40.083,-105.351
"nevadensis",38.880016,-105.312477
"nevadensis",39.788,-105.325
"nevadensis",39.9268,-105.3336
"nevadensis",40.01131,-105.30784
"nevadensis",40.094,-105.347
"nevadensis",41.91245,-105.32037
"nevadensis",38.26445,-105.25152
"nevadensis",38.30141,-105.25665
"nevadensis",38.923908,-105.28357
"nevadensis",39.894,-105.276
"nevadensis",39.9978,-105.2979
"nevadensis",40.015,-105.27
"nevadensis",40.05306,-105.29167
"nevadensis",40.1082,-105.2815
"nevadensis",35.59389,-105.22333
"nevadensis",39.696,-105.204
"nevadensis",39.75556,-105.22056
"nevadensis",39.97528,-105.205
"nevadensis",40.03194,-105.2139
"nevadensis",37.8848,-105.1656
"nevadensis",39.6536,-105.191
"nevadensis",40.51887,-105.16387
"nevadensis",40.59942,-105.17137
"nevadensis",38.61373,-105.13525
"nevadensis",39.485,-105.105
"nevadensis",40.055191,-105.140188
"nevadensis",40.167,-105.101
"nevadensis",37.320301,-105.073612
"nevadensis",37.613342,-105.054925
"nevadensis",38.5557,-105.0918
"nevadensis",39.09444,-105.095
"nevadensis",39.7595,-105.0978
"nevadensis",40.58528,-105.0839
"nevadensis",40.94427,-105.08469
"nevadensis",37.15222,-105.01667
"nevadensis",37.3482,-105.0242
"nevadensis",37.9063,-105.0099
"nevadensis",38.39111,-105.0244
"nevadensis",39.8044,-105.026
"nevadensis",42.4831,-105.00698
"nevadensis",37.624,-104.9633
"nevadensis",39.73917,-104.9842
"nevadensis",40.05111,-104.9825
"nevadensis",38.8307,-104.8818
"nevadensis",39.09167,-104.8722
"nevadensis",37.7332,-104.8281
"nevadensis",37.754,-104.827
"nevadensis",39.18841,-104.84375
"nevadensis",37.7415,-104.7985
"nevadensis",40.914,-104.762
"nevadensis",38.73422,-104.63072
"nevadensis",39.227226,-104.629977
"nevadensis",43.75231,-104.58529
"nevadensis",45.7877,-104.5522
"nevadensis",40.8567,-104.5135
"nevadensis",36.98333,-104.38333
"nevadensis",38.702,-104.2768
"nevadensis",40.195,-104.271
"nevadensis",44.13633,-104.10657
"nevadensis",39.339293,-103.85813
"nevadensis",42.75806,-103.82278
"nevadensis",42.8664,-103.764
"nevadensis",39.264,-103.692
"nevadensis",43.7736,-103.6104
"nevadensis",44.38871,-103.6221
"nevadensis",48.13333,-103.63333
"nevadensis",43.66438,-103.58942
"nevadensis",43.7072,-103.5605
"nevadensis",43.8333,-103.5833
"nevadensis",42.68444,-103.51056
"nevadensis",44.71472,-103.42028
"nevadensis",46.18306,-103.39444
"nevadensis",38.085,-102.959
"nevadensis",42.2344,-102.98
"nevadensis",43.4777,-102.876
"nevadensis",43.5192,-102.8908
"nevadensis",43.5912,-102.6938
"nevadensis",43.6437,-102.6639
"nevadensis",43.5463,-102.6267
"nevadensis",43.6688,-102.5688
"nevadensis",43.711,-102.5791
"nevadensis",43.7142,-102.546
"nevadensis",43.7617,-102.5091
"nevadensis",43.7469,-102.4965
"nevadensis",43.7645,-102.4677
"nevadensis",43.5217,-102.4486
"nevadensis",43.7571,-102.4218
"nevadensis",43.8912,-102.4204
"nevadensis",43.7131,-102.3263
"nevadensis",43.8856,-102.2569
"nevadensis",43.848,-102.2121
"nevadensis",43.8691,-102.2103
"nevadensis",43.8294,-102.1758
"nevadensis",43.8065,-102.1394
"nevadensis",43.7749,-102.0956
"nevadensis",43.7592,-102.0051
"nevadensis",43.7435,-101.9397
"nevadensis",43.7508,-101.9322
"nevadensis",43.719,-101.877
"nevadensis",44.10889,-100.97778
"nevadensis",44.29068,-100.33306
